StudentId,StageName,GradeName,ClassName,AcademicYear,NationalId,PassportNumber,CommunicationLang,FirstName,MiddleName,GrandName,NickName,NameInArabic,Gender,BirthDate,BirthPlace,Address,CountryCode,PhoneNumber,Nationality,Religion,Email,Password,FatherId,FatherContactPhone,ISFatherResponsible,FatherFirstName,FatherMiddleName,FatherGrandName,FatherNickName,FatherNameInArabic,FatherGender,FatherBirthDate,FatherBirthPlace,FatherAddress,FatherCountryCode,FatherPhoneNumber,FatherNationality,FatherReligion,FatherPassword,FatherEmail,MotherId,MotherContactPhone,ISMotherResponsible,MotherFirstName,MotherMiddleName,MotherGrandName,MotherNickName,MotherNameInArabic,MotherGender,MotherBirthDate,MotherBirthPlace,MotherAddress,MotherCountryCode,MotherPhoneNumber,MotherNationality,MotherReligion,MotherEmail,MotherPassword
8123,الإعدادية,الأول الإعدادي,أ,2025-2026,2214369815,P1363333517,en,Nora,Riyad,Idris,Nora,نورا رياض إدريس,Female,12/09/2014 14:27:30,Jeddah,Street 4,+966,5968155360,Saudi,Muslim,nora.idris105@example.com,JMsCX#l&4Q,2989948975,5115946250,False,Riyad,Abdulaziz,Idris,Riyad,رياض عبدالعزيز إدريس,Male,12/09/1995 14:27:30,Riyadh,Street 5,+966,5115946250,Saudi,Muslim,(fL#1h1D(),riyad.idris274@example.com,2347676150,5210344560,True,Assiya,Mohammed,Turki,Assiya,أسيا محمد تركي,Female,12/09/1984 14:27:30,Jeddah,Street 5,+966,5210344560,Saudi,Muslim,assiya.turki936@example.com,$P^m$f4Fqg
1581,الإعدادية,الأول الإعدادي,أ,2025-2026,1827782047,P1727002426,ar,Sultan,Ahmed,Akram,Sultan,سلطان أحمد أكرم,Male,12/09/2019 14:27:30,Mecca,Street 4,+966,5813172744,Saudi,Muslim,sultan.akram644@example.com,wR5e(QXNhb,1287034881,5855997005,False,Ahmed,Akram,Akram,Ahmed,أحمد أكرم أكرم,Male,12/09/1986 14:27:30,Mecca,Street 4,+966,5855997005,Saudi,Muslim,%a&prfM2%E,ahmed.akram722@example.com,2709572990,5576430960,True,Sedra,Mahdi,Hassan,Sedra,سدرة مهدي حسن,Female,12/09/1997 14:27:30,Riyadh,Street 3,+966,5576430960,Saudi,Muslim,sedra.hassan495@example.com,sYk#Z0Tcd2
1587,الإعدادية,الأول الإعدادي,أ,2025-2026,2949277927,P2632829493,ar,Khalid,Zaid,Mohammed,Khalid,خالد زيد محمد,Male,12/09/2016 14:27:30,Riyadh,Street 5,+966,5407799754,Saudi,Christian,khalid.mohammed386@example.com,1hfd)CNX)0,1352904802,5534219877,True,Zaid,Zaid,Mohammed,Zaid,زيد زيد محمد,Male,12/09/1995 14:27:30,Dammam,Street 2,+966,5534219877,Saudi,Christian,*ntJ!3TP6C,zaid.mohammed719@example.com,2919341767,5684126631,False,Hanan,Yousef,Ali,Hanan,حنان يوسف علي,Female,12/09/1995 14:27:30,Jeddah,Street 3,+966,5684126631,Saudi,Christian,hanan.ali509@example.com,z5T^Pm7ja&
2612,الإعدادية,الأول الإعدادي,أ,2025-2026,2354828839,P2678504516,en,Ahmed,Ibrahim,Salem,Ahmed,أحمد إبراهيم سالم,Male,12/09/2019 14:27:30,Dammam,Street 2,+966,5904956193,Saudi,Muslim,ahmed.salem694@example.com,A**nKDX1wV,1124264090,5770497058,True,Ibrahim,Khalid,Salem,Ibrahim,إبراهيم خالد سالم,Male,12/09/1987 14:27:30,Dammam,Street 1,+966,5770497058,Saudi,Muslim,&Li3@pqS%Y,ibrahim.salem637@example.com,2893886675,5785487411,False,Lama,Zaid,Yousef,Lama,لمى زيد يوسف,Female,12/09/1987 14:27:30,Jeddah,Street 2,+966,5785487411,Saudi,Muslim,lama.yousef979@example.com,#260*eR6Vw
9038,الإعدادية,الأول الإعدادي,أ,2025-2026,1612897399,P1416051879,ar,Aaliyah,Fahad,Hassan,Aaliyah,عالية فهد حسن,Female,12/09/2017 14:27:30,Medina,Street 4,+966,5230668459,Saudi,Muslim,aaliyah.hassan202@example.com,H^KfX%M8Ma,2235607988,5928170388,True,Fahad,Abdullah,Hassan,Fahad,فهد عبدالله حسن,Male,12/09/1987 14:27:30,Medina,Street 3,+966,5928170388,Saudi,Muslim,4*Z*QLI&Zg,fahad.hassan995@example.com,2120476588,5597730357,False,Tamadur,Turki,Tariq,Tamadur,تماضر تركي طارق,Female,12/09/1981 14:27:30,Mecca,Street 3,+966,5597730357,Saudi,Muslim,tamadur.tariq629@example.com,(Mau%5B*xR
5136,الإعدادية,الأول الإعدادي,أ,2025-2026,2587932574,P1938160554,en,Ruqaya,Idris,Mohammed,Ruqaya,رقية إدريس محمد,Female,12/09/2017 14:27:30,Jeddah,Street 4,+966,5453456932,Saudi,Muslim,ruqaya.mohammed255@example.com,!8xFH^37&b,2748978285,5653093527,False,Idris,Ismail,Mohammed,Idris,إدريس إسماعيل محمد,Male,12/09/1991 14:27:30,Medina,Street 4,+966,5653093527,Saudi,Muslim,k*2X&dN&iH,idris.mohammed436@example.com,2300327483,5996118094,True,Salma,Salem,Tariq,Salma,سلمى سالم طارق,Female,12/09/1984 14:27:30,Mecca,Street 5,+966,5996118094,Saudi,Muslim,salma.tariq489@example.com,bJgiU#9Fv*
6165,الإعدادية,الأول الإعدادي,أ,2025-2026,1920603327,P2570006103,en,Ahmed,Mohammed,Zaid,Ahmed,أحمد محمد زيد,Male,12/09/2017 14:27:30,Mecca,Street 1,+966,5796292664,Saudi,Muslim,ahmed.zaid458@example.com,!DMk79&!U9,1468945703,5857496328,False,Mohammed,Idris,Zaid,Mohammed,محمد إدريس زيد,Male,12/09/1984 14:27:30,Medina,Street 1,+966,5857496328,Saudi,Muslim,KjFo4d&U5v,mohammed.zaid637@example.com,1599910600,5477516513,True,Lubaba,Mohammed,Hamza,Lubaba,لبابة محمد حمزة,Female,12/09/1983 14:27:30,Jeddah,Street 5,+966,5477516513,Saudi,Muslim,lubaba.hamza611@example.com,cux%9O^6EL
7764,الإعدادية,الأول الإعدادي,أ,2025-2026,1624089725,P1346794029,ar,Safiyyah,Mohammed,Zaid,Safiyyah,صفية محمد زيد,Female,12/09/2014 14:27:30,Mecca,Street 3,+966,5209818150,Saudi,Muslim,safiyyah.zaid597@example.com,LRyfg8iO%l,1468945703,5857496328,False,Mohammed,Idris,Zaid,Mohammed,محمد إدريس زيد,Male,12/09/1984 14:27:30,Medina,Street 1,+966,5857496328,Saudi,Muslim,KjFo4d&U5v,mohammed.zaid637@example.com,1599910600,5477516513,True,Lubaba,Mohammed,Hamza,Lubaba,لبابة محمد حمزة,Female,12/09/1983 14:27:30,Jeddah,Street 5,+966,5477516513,Saudi,Muslim,lubaba.hamza611@example.com,cux%9O^6EL
2702,الإعدادية,الأول الإعدادي,أ,2025-2026,1849116686,P1868517350,en,Akram,Abdulrahman,Akram,Akram,أكرم عبدالرحمن أكرم,Male,12/09/2017 14:27:30,Mecca,Street 5,+966,5123232284,Saudi,Muslim,akram.akram287@example.com,UW^6sm2jj$,2424385242,5271590397,False,Abdulrahman,Hassan,Akram,Abdulrahman,عبدالرحمن حسن أكرم,Male,12/09/1988 14:27:30,Riyadh,Street 2,+966,5271590397,Saudi,Muslim,um8*hkz8&P,abdulrahman.akram534@example.com,1863733340,5384465358,True,Aisha,Saud,Akram,Aisha,عائشة سعود أكرم,Female,12/09/1990 14:27:30,Medina,Street 5,+966,5384465358,Saudi,Muslim,aisha.akram211@example.com,fKe#5fBNS9
5510,الإعدادية,الأول الإعدادي,أ,2025-2026,1856563634,P2265645046,en,Maha,Abdulrahman,Akram,Maha,مها عبدالرحمن أكرم,Female,12/09/2017 14:27:30,Riyadh,Street 3,+966,5922690441,Saudi,Muslim,maha.akram595@example.com,@sW(qz46JK,2424385242,5271590397,False,Abdulrahman,Hassan,Akram,Abdulrahman,عبدالرحمن حسن أكرم,Male,12/09/1988 14:27:30,Riyadh,Street 2,+966,5271590397,Saudi,Muslim,um8*hkz8&P,abdulrahman.akram534@example.com,1863733340,5384465358,True,Aisha,Saud,Akram,Aisha,عائشة سعود أكرم,Female,12/09/1990 14:27:30,Medina,Street 5,+966,5384465358,Saudi,Muslim,aisha.akram211@example.com,fKe#5fBNS9
5159,الإعدادية,الأول الإعدادي,أ,2025-2026,2758269679,P1754062867,en,Salman,Saud,Idris,Salman,سلمان سعود إدريس,Male,12/09/2016 14:27:30,Jeddah,Street 1,+966,5126146569,Saudi,Muslim,salman.idris767@example.com,l!1stA7COd,2433926968,5536792543,True,Saud,Ibrahim,Idris,Saud,سعود إبراهيم إدريس,Male,12/09/1983 14:27:30,Mecca,Street 4,+966,5536792543,Saudi,Muslim,(Y6NNcqm4j,saud.idris534@example.com,2226144779,5884280719,False,Tamadur,Ismail,Omar,Tamadur,تماضر إسماعيل عمر,Female,12/09/1990 14:27:30,Medina,Street 4,+966,5884280719,Saudi,Muslim,tamadur.omar463@example.com,d1KM&yV6SU
4802,الإعدادية,الأول الإعدادي,أ,2025-2026,2806459612,P2776523258,ar,Salem,Saud,Idris,Salem,سالم سعود إدريس,Male,12/09/2016 14:27:30,Medina,Street 4,+966,5402442493,Saudi,Muslim,salem.idris802@example.com,$4kp)S(tvT,2433926968,5536792543,True,Saud,Ibrahim,Idris,Saud,سعود إبراهيم إدريس,Male,12/09/1983 14:27:30,Mecca,Street 4,+966,5536792543,Saudi,Muslim,(Y6NNcqm4j,saud.idris534@example.com,2226144779,5884280719,False,Tamadur,Ismail,Omar,Tamadur,تماضر إسماعيل عمر,Female,12/09/1990 14:27:30,Medina,Street 4,+966,5884280719,Saudi,Muslim,tamadur.omar463@example.com,d1KM&yV6SU
3248,الإعدادية,الأول الإعدادي,أ,2025-2026,2309199598,P2814006290,ar,Ruqaya,Saud,Idris,Ruqaya,رقية سعود إدريس,Female,12/09/2017 14:27:30,Jeddah,Street 1,+966,5969510025,Saudi,Muslim,ruqaya.idris787@example.com,!S4p&fqY6x,2433926968,5536792543,True,Saud,Ibrahim,Idris,Saud,سعود إبراهيم إدريس,Male,12/09/1983 14:27:30,Mecca,Street 4,+966,5536792543,Saudi,Muslim,(Y6NNcqm4j,saud.idris534@example.com,2226144779,5884280719,False,Tamadur,Ismail,Omar,Tamadur,تماضر إسماعيل عمر,Female,12/09/1990 14:27:30,Medina,Street 4,+966,5884280719,Saudi,Muslim,tamadur.omar463@example.com,d1KM&yV6SU
4005,الإعدادية,الأول الإعدادي,أ,2025-2026,2465704788,P1225347873,en,Maryam,Abdulaziz,Tariq,Maryam,مريم عبدالعزيز طارق,Female,12/09/2016 14:27:30,Riyadh,Street 5,+966,5757059063,Saudi,Muslim,maryam.tariq827@example.com,Y%yr0rA3R9,1865996805,5904367168,False,Abdulaziz,Saud,Tariq,Abdulaziz,عبدالعزيز سعود طارق,Male,12/09/1994 14:27:30,Medina,Street 3,+966,5904367168,Saudi,Muslim,c%0Ggihziv,abdulaziz.tariq697@example.com,2959347352,5603762065,True,Lama,Ismail,Zayne,Lama,لمى إسماعيل زين,Female,12/09/1990 14:27:30,Dammam,Street 1,+966,5603762065,Saudi,Muslim,lama.zayne795@example.com,tHQ5aPR!#S
2288,الإعدادية,الأول الإعدادي,أ,2025-2026,1133137785,P1733153949,en,Abdulaziz,Abdulaziz,Tariq,Abdulaziz,عبدالعزيز عبدالعزيز طارق,Male,12/09/2015 14:27:30,Riyadh,Street 1,+966,5406429973,Saudi,Muslim,abdulaziz.tariq603@example.com,j7JM(!UU7v,1865996805,5904367168,False,Abdulaziz,Saud,Tariq,Abdulaziz,عبدالعزيز سعود طارق,Male,12/09/1994 14:27:30,Medina,Street 3,+966,5904367168,Saudi,Muslim,c%0Ggihziv,abdulaziz.tariq697@example.com,2959347352,5603762065,True,Lama,Ismail,Zayne,Lama,لمى إسماعيل زين,Female,12/09/1990 14:27:30,Dammam,Street 1,+966,5603762065,Saudi,Muslim,lama.zayne795@example.com,tHQ5aPR!#S
3498,الإعدادية,الأول الإعدادي,أ,2025-2026,1729685285,P1969035106,ar,Ahmed,Mahdi,Salem,Ahmed,أحمد مهدي سالم,Male,12/09/2014 14:27:30,Jeddah,Street 4,+966,5163246841,Saudi,Muslim,ahmed.salem303@example.com,g)K7JYh6o2,2263331406,5342215959,False,Mahdi,Saud,Salem,Mahdi,مهدي سعود سالم,Male,12/09/1989 14:27:30,Mecca,Street 5,+966,5342215959,Saudi,Muslim,Do@4$5tj%Y,mahdi.salem438@example.com,2211844567,5834467722,True,Aisha,Bilal,Yousef,Aisha,عائشة بلال يوسف,Female,12/09/1990 14:27:30,Dammam,Street 2,+966,5834467722,Saudi,Muslim,aisha.yousef173@example.com,NdeO&tx84Q
2432,الإعدادية,الأول الإعدادي,أ,2025-2026,1964323807,P2785750967,ar,Atika,Ibrahim,Omar,Atika,عاتكة إبراهيم عمر,Female,12/09/2017 14:27:30,Medina,Street 1,+966,5486824298,Saudi,Christian,atika.omar438@example.com,y4Jyu#ccSV,1785636453,5889825353,False,Ibrahim,Zaid,Omar,Ibrahim,إبراهيم زيد عمر,Male,12/09/1977 14:27:30,Dammam,Street 2,+966,5889825353,Saudi,Christian,61M!KdAz$E,ibrahim.omar600@example.com,1246399748,5360628417,True,Assiya,Ali,Sultan,Assiya,أسيا علي سلطان,Female,12/09/1987 14:27:30,Medina,Street 3,+966,5360628417,Saudi,Christian,assiya.sultan929@example.com,zv2e2WT!CL
1594,الإعدادية,الأول الإعدادي,أ,2025-2026,1529516255,P1300931588,en,Riyad,Sulaiman,Khalid,Riyad,رياض سليمان خالد,Male,12/09/2014 14:27:30,Dammam,Street 1,+966,5456117258,Saudi,Muslim,riyad.khalid116@example.com,jWGO0QmmN#,1759017001,5514156594,False,Sulaiman,Abdullah,Khalid,Sulaiman,سليمان عبدالله خالد,Male,12/09/1984 14:27:30,Mecca,Street 3,+966,5514156594,Saudi,Muslim,daGig84^LG,sulaiman.khalid158@example.com,1960231345,5908650227,True,Sara,Akram,Hussein,Sara,سارة أكرم حسين,Female,12/09/1991 14:27:30,Riyadh,Street 5,+966,5908650227,Saudi,Muslim,sara.hussein374@example.com,uS8*d9BC7H
5823,الإعدادية,الأول الإعدادي,أ,2025-2026,1261961292,P2474261064,en,Salma,Zayne,Idris,Salma,سلمى زين إدريس,Female,12/09/2019 14:27:30,Jeddah,Street 3,+966,5484556598,Saudi,Muslim,salma.idris114@example.com,7dhjbF)&Ov,2756933387,5814582404,True,Zayne,Mohammed,Idris,Zayne,زين محمد إدريس,Male,12/09/1990 14:27:30,Dammam,Street 3,+966,5814582404,Saudi,Muslim,*H8PBZasH$,zayne.idris710@example.com,2537794089,5821704257,False,Lina,Hamza,Omar,Lina,لينا حمزة عمر,Female,12/09/1994 14:27:30,Mecca,Street 2,+966,5821704257,Saudi,Muslim,lina.omar463@example.com,T%s^(ebM6G
4660,الإعدادية,الأول الإعدادي,أ,2025-2026,2315901663,P1858080166,ar,Zainab,Ismail,Abdullah,Zainab,زينب إسماعيل عبدالله,Female,12/09/2017 14:27:30,Jeddah,Street 5,+966,5716253629,Saudi,Muslim,zainab.abdullah978@example.com,F5nx9b28r!,1880116363,5414481178,True,Ismail,Sultan,Abdullah,Ismail,إسماعيل سلطان عبدالله,Male,12/09/1976 14:27:30,Medina,Street 1,+966,5414481178,Saudi,Muslim,Mj&ecAbw1F,ismail.abdullah107@example.com,1686106080,5775679494,False,Khadijah,Hussein,Zaid,Khadijah,خديجة حسين زيد,Female,12/09/1992 14:27:30,Mecca,Street 3,+966,5775679494,Saudi,Muslim,khadijah.zaid823@example.com,f$l#0EvX1p
4858,الإعدادية,الأول الإعدادي,أ,2025-2026,2285557413,P1709015271,ar,Tamadur,Ismail,Abdullah,Tamadur,تماضر إسماعيل عبدالله,Female,12/09/2015 14:27:30,Mecca,Street 2,+966,5268443544,Saudi,Muslim,tamadur.abdullah219@example.com,*YmXkFH5fu,1880116363,5414481178,True,Ismail,Sultan,Abdullah,Ismail,إسماعيل سلطان عبدالله,Male,12/09/1976 14:27:30,Medina,Street 1,+966,5414481178,Saudi,Muslim,Mj&ecAbw1F,ismail.abdullah107@example.com,1686106080,5775679494,False,Khadijah,Hussein,Zaid,Khadijah,خديجة حسين زيد,Female,12/09/1992 14:27:30,Mecca,Street 3,+966,5775679494,Saudi,Muslim,khadijah.zaid823@example.com,f$l#0EvX1p
6993,الإعدادية,الأول الإعدادي,ب,2025-2026,1909038453,P1845379083,ar,Hassan,Zayne,Khalid,Hassan,حسن زين خالد,Male,12/09/2019 14:27:30,Mecca,Street 3,+966,5561027146,Saudi,Muslim,hassan.khalid832@example.com,Eb)V*fzTB9,2726185907,5674247514,False,Zayne,Abdulaziz,Khalid,Zayne,زين عبدالعزيز خالد,Male,12/09/1991 14:27:30,Riyadh,Street 1,+966,5674247514,Saudi,Muslim,%9xbH5vszI,zayne.khalid516@example.com,1770013390,5476854010,True,Safiyyah,Ahmed,Abdulaziz,Safiyyah,صفية أحمد عبدالعزيز,Female,12/09/1982 14:27:30,Riyadh,Street 2,+966,5476854010,Saudi,Muslim,safiyyah.abdulaziz295@example.com,bJlY1DUo#6
2646,الإعدادية,الأول الإعدادي,ب,2025-2026,2496113251,P2240837116,en,Abdulaziz,Ibrahim,Sultan,Abdulaziz,عبدالعزيز إبراهيم سلطان,Male,12/09/2015 14:27:30,Mecca,Street 1,+966,5101791800,Saudi,Muslim,abdulaziz.sultan441@example.com,EKkBe7NV*D,2415790142,5720164523,True,Ibrahim,Zaid,Sultan,Ibrahim,إبراهيم زيد سلطان,Male,12/09/1990 14:27:30,Medina,Street 5,+966,5720164523,Saudi,Muslim,sJz)If5CU),ibrahim.sultan816@example.com,2169509033,5959508816,False,Reem,Sulaiman,Zayne,Reem,ريم سليمان زين,Female,12/09/1981 14:27:30,Mecca,Street 4,+966,5959508816,Saudi,Muslim,reem.zayne580@example.com,36DBgEjz%d
6032,الإعدادية,الأول الإعدادي,ب,2025-2026,2972654444,P1325208027,en,Zaid,Ibrahim,Sultan,Zaid,زيد إبراهيم سلطان,Male,12/09/2017 14:27:30,Medina,Street 2,+966,5476739166,Saudi,Muslim,zaid.sultan568@example.com,7SnOYOg(&b,2415790142,5720164523,True,Ibrahim,Zaid,Sultan,Ibrahim,إبراهيم زيد سلطان,Male,12/09/1990 14:27:30,Medina,Street 5,+966,5720164523,Saudi,Muslim,sJz)If5CU),ibrahim.sultan816@example.com,2169509033,5959508816,False,Reem,Sulaiman,Zayne,Reem,ريم سليمان زين,Female,12/09/1981 14:27:30,Mecca,Street 4,+966,5959508816,Saudi,Muslim,reem.zayne580@example.com,36DBgEjz%d
5255,الإعدادية,الأول الإعدادي,ب,2025-2026,2360955563,P2986483094,en,Salem,Ibrahim,Sultan,Salem,سالم إبراهيم سلطان,Male,12/09/2017 14:27:30,Riyadh,Street 2,+966,5406517299,Saudi,Muslim,salem.sultan388@example.com,ih5y@ZA!Hw,2415790142,5720164523,True,Ibrahim,Zaid,Sultan,Ibrahim,إبراهيم زيد سلطان,Male,12/09/1990 14:27:30,Medina,Street 5,+966,5720164523,Saudi,Muslim,sJz)If5CU),ibrahim.sultan816@example.com,2169509033,5959508816,False,Reem,Sulaiman,Zayne,Reem,ريم سليمان زين,Female,12/09/1981 14:27:30,Mecca,Street 4,+966,5959508816,Saudi,Muslim,reem.zayne580@example.com,36DBgEjz%d
3645,الإعدادية,الأول الإعدادي,ب,2025-2026,1378808192,P2562921238,ar,Zainab,Mahdi,Abdulrahman,Zainab,زينب مهدي عبدالرحمن,Female,12/09/2016 14:27:30,Mecca,Street 4,+966,5431883500,Saudi,Christian,zainab.abdulrahman282@example.com,kXHq^o#7!j,2127506302,5968067568,True,Mahdi,Mahdi,Abdulrahman,Mahdi,مهدي مهدي عبدالرحمن,Male,12/09/1980 14:27:30,Mecca,Street 1,+966,5968067568,Saudi,Christian,R@^lITrl9r,mahdi.abdulrahman905@example.com,2458204758,5363616386,False,Zahra,Akram,Hassan,Zahra,زهرة أكرم حسن,Female,12/09/1988 14:27:30,Dammam,Street 3,+966,5363616386,Saudi,Christian,zahra.hassan603@example.com,$#lpG8gR7d
7735,الإعدادية,الأول الإعدادي,ب,2025-2026,1187836647,P1774779396,en,Khadijah,Ibrahim,Hamza,Khadijah,خديجة إبراهيم حمزة,Female,12/09/2016 14:27:30,Riyadh,Street 4,+966,5572571615,Saudi,Muslim,khadijah.hamza116@example.com,Z4&GYJFk6$,2607243310,5444936110,True,Ibrahim,Saud,Hamza,Ibrahim,إبراهيم سعود حمزة,Male,12/09/1981 14:27:30,Medina,Street 2,+966,5444936110,Saudi,Muslim,tJ!2I87Q4E,ibrahim.hamza594@example.com,2617666335,5290628214,False,Assiya,Sulaiman,Yousef,Assiya,أسيا سليمان يوسف,Female,12/09/1991 14:27:30,Jeddah,Street 5,+966,5290628214,Saudi,Muslim,assiya.yousef903@example.com,U)VhD1PKTZ
4005,الإعدادية,الأول الإعدادي,ب,2025-2026,1879146967,P1629548519,ar,Lubaba,Ibrahim,Hamza,Lubaba,لبابة إبراهيم حمزة,Female,12/09/2015 14:27:30,Jeddah,Street 2,+966,5956504441,Saudi,Muslim,lubaba.hamza852@example.com,Z@!X%&wx8E,2607243310,5444936110,True,Ibrahim,Saud,Hamza,Ibrahim,إبراهيم سعود حمزة,Male,12/09/1981 14:27:30,Medina,Street 2,+966,5444936110,Saudi,Muslim,tJ!2I87Q4E,ibrahim.hamza594@example.com,2617666335,5290628214,False,Assiya,Sulaiman,Yousef,Assiya,أسيا سليمان يوسف,Female,12/09/1991 14:27:30,Jeddah,Street 5,+966,5290628214,Saudi,Muslim,assiya.yousef903@example.com,U)VhD1PKTZ
9306,الإعدادية,الأول الإعدادي,ب,2025-2026,2462339084,P2193898555,ar,Layla,Saud,Abdullah,Layla,ليلى سعود عبدالله,Female,12/09/2017 14:27:30,Mecca,Street 4,+966,5729530096,Saudi,Christian,layla.abdullah417@example.com,FY6Uk@N@Gn,2300663499,5641465399,False,Saud,Abdulaziz,Abdullah,Saud,سعود عبدالعزيز عبدالله,Male,12/09/1982 14:27:30,Mecca,Street 3,+966,5641465399,Saudi,Christian,h)&#46TJeM,saud.abdullah615@example.com,1829809875,5292185575,True,Zahra,Hamza,Turki,Zahra,زهرة حمزة تركي,Female,12/09/1989 14:27:30,Mecca,Street 1,+966,5292185575,Saudi,Christian,zahra.turki270@example.com,Tp$)Srgm0w
9279,الإعدادية,الأول الإعدادي,ب,2025-2026,2549935427,P2246334883,en,Reem,Mahdi,Saud,Reem,ريم مهدي سعود,Female,12/09/2018 14:27:30,Jeddah,Street 4,+966,5187127070,Saudi,Christian,reem.saud666@example.com,AU(qPB4pHP,1764173882,5186154089,True,Mahdi,Mohammed,Saud,Mahdi,مهدي محمد سعود,Male,12/09/1981 14:27:30,Dammam,Street 2,+966,5186154089,Saudi,Christian,InRT$R95h$,mahdi.saud528@example.com,2850128760,5438864145,False,Noor,Riyad,Tariq,Noor,نور رياض طارق,Female,12/09/1990 14:27:30,Riyadh,Street 3,+966,5438864145,Saudi,Christian,noor.tariq953@example.com,$*gh62$VzN
3574,الإعدادية,الأول الإعدادي,ب,2025-2026,2873598178,P1356534531,en,Mohammed,Salman,Hamza,Mohammed,محمد سلمان حمزة,Male,12/09/2016 14:27:30,Riyadh,Street 4,+966,5917322629,Saudi,Muslim,mohammed.hamza634@example.com,28h$oyRs!E,2235252851,5246172007,True,Salman,Turki,Hamza,Salman,سلمان تركي حمزة,Male,12/09/1992 14:27:30,Jeddah,Street 3,+966,5246172007,Saudi,Muslim,mc!F28kRTM,salman.hamza840@example.com,2107719998,5442508055,False,Lama,Bilal,Nasser,Lama,لمى بلال ناصر,Female,12/09/1983 14:27:30,Riyadh,Street 5,+966,5442508055,Saudi,Muslim,lama.nasser214@example.com,LHmh6Wt^54
4233,الإعدادية,الأول الإعدادي,ب,2025-2026,2589562723,P2600575301,en,Haya,Turki,Sulaiman,Haya,هيا تركي سليمان,Female,12/09/2018 14:27:30,Medina,Street 1,+966,5702869993,Saudi,Christian,haya.sulaiman811@example.com,DM5h95Zs#B,1444167708,5439132394,False,Turki,Riyad,Sulaiman,Turki,تركي رياض سليمان,Male,12/09/1977 14:27:30,Mecca,Street 5,+966,5439132394,Saudi,Christian,#0daB%j$Wz,turki.sulaiman487@example.com,1715486314,5899307239,True,Amal,Ali,Nasser,Amal,أمل علي ناصر,Female,12/09/1993 14:27:30,Medina,Street 3,+966,5899307239,Saudi,Christian,amal.nasser433@example.com,w0s!&XjK5b
2663,الإعدادية,الأول الإعدادي,ب,2025-2026,2272381969,P2449105224,en,Mahdi,Turki,Sulaiman,Mahdi,مهدي تركي سليمان,Male,12/09/2014 14:27:30,Dammam,Street 3,+966,5539715359,Saudi,Christian,mahdi.sulaiman260@example.com,sI^R4szRHj,1444167708,5439132394,False,Turki,Riyad,Sulaiman,Turki,تركي رياض سليمان,Male,12/09/1977 14:27:30,Mecca,Street 5,+966,5439132394,Saudi,Christian,#0daB%j$Wz,turki.sulaiman487@example.com,1715486314,5899307239,True,Amal,Ali,Nasser,Amal,أمل علي ناصر,Female,12/09/1993 14:27:30,Medina,Street 3,+966,5899307239,Saudi,Christian,amal.nasser433@example.com,w0s!&XjK5b
9699,الإعدادية,الأول الإعدادي,ب,2025-2026,2550149722,P2554654260,ar,Lubaba,Akram,Salman,Lubaba,لبابة أكرم سلمان,Female,12/09/2018 14:27:30,Medina,Street 4,+966,5752917666,Saudi,Christian,lubaba.salman225@example.com,AU!Rjro8r0,1102709066,5442190939,True,Akram,Akram,Salman,Akram,أكرم أكرم سلمان,Male,12/09/1983 14:27:30,Dammam,Street 2,+966,5442190939,Saudi,Christian,EUJ4Z&9JdS,akram.salman760@example.com,1286530074,5364457169,False,Zahra,Hussein,Khalid,Zahra,زهرة حسين خالد,Female,12/09/1988 14:27:30,Jeddah,Street 2,+966,5364457169,Saudi,Christian,zahra.khalid341@example.com,kac8Qr)53)
6259,الإعدادية,الأول الإعدادي,ب,2025-2026,2504948624,P1976664091,en,Fahad,Tariq,Ali,Fahad,فهد طارق علي,Male,12/09/2015 14:27:30,Riyadh,Street 5,+966,5895956530,Saudi,Christian,fahad.ali541@example.com,p%0&PaHsp1,2430043362,5103989162,False,Tariq,Tariq,Ali,Tariq,طارق طارق علي,Male,12/09/1989 14:27:30,Riyadh,Street 4,+966,5103989162,Saudi,Christian,Z0ppFD%8iV,tariq.ali782@example.com,2821223119,5839824842,True,Hanan,Bilal,Hussein,Hanan,حنان بلال حسين,Female,12/09/1992 14:27:30,Medina,Street 2,+966,5839824842,Saudi,Christian,hanan.hussein197@example.com,5JUyFV!1jU
2895,الإعدادية,الأول الإعدادي,ب,2025-2026,1217299707,P1946072988,ar,Abdulrahman,Mohammed,Idris,Abdulrahman,عبدالرحمن محمد إدريس,Male,12/09/2018 14:27:30,Riyadh,Street 1,+966,5503158692,Saudi,Christian,abdulrahman.idris821@example.com,vlojq$B93Q,1804726859,5210950540,True,Mohammed,Ibrahim,Idris,Mohammed,محمد إبراهيم إدريس,Male,12/09/1990 14:27:30,Dammam,Street 4,+966,5210950540,Saudi,Christian,GWc)pbfu@8,mohammed.idris412@example.com,1254774034,5556556158,False,Safiyyah,Sulaiman,Hassan,Safiyyah,صفية سليمان حسن,Female,12/09/1985 14:27:30,Riyadh,Street 2,+966,5556556158,Saudi,Christian,safiyyah.hassan993@example.com,UIbc)4lz!j
